round,case,method,milliseconds
3,600,Original,1.86610221862793
3,600,Indexed,0.551939010620117
3,538,Original,1.86514854431152
3,538,Indexed,0.566959381103516
1,526,Original,1.9528865814209
1,526,Indexed,1.41286849975586
1,409,Original,7.37309455871582
1,409,Indexed,0.630855560302734
1,175,Indexed,0.588178634643555
1,175,Original,2.03490257263184
2,583,Indexed,0.678062438964844
2,583,Original,1.98912620544434
5,515,Indexed,0.586986541748047
5,515,Original,1.88302993774414
3,126,Original,1.89685821533203
3,126,Indexed,0.566005706787109
2,371,Indexed,0.631809234619141
2,371,Original,1.86800956726074
3,133,Original,1.91402435302734
3,133,Indexed,0.551939010620117
4,67,Indexed,0.607013702392578
4,67,Original,1.89304351806641
1,467,Indexed,0.562191009521484
1,467,Original,1.87587738037109
3,213,Original,1.90401077270508
3,213,Indexed,0.550031661987305
3,228,Indexed,0.56004524230957
3,228,Original,1.89995765686035
5,350,Indexed,0.5950927734375
5,350,Original,1.9829273223877
2,384,Indexed,0.570058822631836
2,384,Original,1.95717811584473
2,323,Original,2.81500816345215
2,323,Indexed,0.674962997436523
2,474,Original,2.03800201416016
2,474,Indexed,0.563144683837891
5,63,Original,1.89208984375
5,63,Indexed,0.566005706787109
4,99,Original,1.91688537597656
4,99,Indexed,0.565052032470703
5,365,Indexed,0.540971755981445
5,365,Original,1.83391571044922
2,596,Original,1.86610221862793
2,596,Indexed,0.566959381103516
2,547,Original,1.86991691589355
2,547,Indexed,0.545024871826172
1,317,Original,1.92093849182129
1,317,Indexed,0.553131103515625
2,486,Original,1.89590454101563
2,486,Indexed,0.570058822631836
4,578,Indexed,0.551939010620117
4,578,Original,1.8770694732666
5,434,Original,1.89399719238281
5,434,Indexed,0.566005706787109
4,26,Indexed,0.593900680541992
4,26,Original,1.93214416503906
2,554,Original,1.87206268310547
2,554,Indexed,0.55694580078125
3,562,Original,2.79593467712402
3,562,Indexed,0.631093978881836
4,422,Indexed,0.609159469604492
4,422,Original,2.01606750488281
4,513,Original,1.89995765686035
4,513,Indexed,0.684022903442383
2,197,Indexed,0.571966171264648
2,197,Original,1.85203552246094
3,596,Original,2.24590301513672
3,596,Indexed,0.602006912231445
1,292,Original,2.03895568847656
1,292,Indexed,0.586986541748047
1,41,Indexed,0.554084777832031
1,41,Original,1.85990333557129
4,330,Indexed,0.585079193115234
4,330,Original,1.88684463500977
1,343,Indexed,0.580787658691406
1,343,Original,1.99198722839355
4,363,Original,2.12001800537109
4,363,Indexed,0.658988952636719
1,101,Indexed,0.606060028076172
1,101,Original,1.97696685791016
2,458,Indexed,0.56004524230957
2,458,Original,1.8770694732666
2,161,Original,1.89900398254395
2,161,Indexed,2.7308464050293
1,213,Original,2.38299369812012
1,213,Indexed,0.578880310058594
2,180,Original,2.0439624786377
2,180,Indexed,0.548124313354492
4,269,Original,1.91497802734375
4,269,Indexed,0.555038452148438
3,2,Original,1.8458366394043
3,2,Indexed,0.54478645324707
3,423,Original,1.84798240661621
3,423,Indexed,0.557899475097656
5,58,Indexed,0.535964965820313
5,58,Original,1.83010101318359
1,185,Indexed,0.54621696472168
1,185,Original,1.82795524597168
4,433,Indexed,0.547885894775391
4,433,Original,1.85108184814453
1,50,Original,1.85394287109375
1,50,Indexed,0.552892684936523
4,431,Original,1.87802314758301
4,431,Indexed,0.558853149414063
2,190,Indexed,0.575065612792969
2,190,Original,1.90496444702148
1,238,Original,1.84297561645508
1,238,Indexed,0.540018081665039
4,167,Original,1.87397003173828
4,167,Indexed,0.911951065063477
4,230,Original,2.12788581848145
4,230,Indexed,0.632047653198242
3,356,Indexed,0.589132308959961
3,356,Original,1.84798240661621
5,125,Original,1.83892250061035
5,125,Indexed,0.559091567993164
3,19,Original,1.82604789733887
3,19,Indexed,0.552892684936523
4,39,Indexed,0.554084777832031
4,39,Original,1.80697441101074
3,382,Indexed,0.565052032470703
3,382,Original,1.90591812133789
5,533,Indexed,0.53715705871582
5,533,Original,1.84082984924316
1,374,Original,1.84798240661621
1,374,Indexed,0.574827194213867
3,51,Original,1.85394287109375
3,51,Indexed,0.652074813842773
5,124,Indexed,0.573158264160156
5,124,Original,1.89709663391113
3,81,Indexed,0.552177429199219
3,81,Original,1.89089775085449
3,167,Indexed,0.551939010620117
3,167,Original,1.86610221862793
2,565,Original,4.2722225189209
2,565,Indexed,0.817060470581055
1,313,Original,2.03895568847656
1,313,Indexed,0.600099563598633
2,475,Indexed,0.589847564697266
2,475,Original,1.85489654541016
4,280,Original,1.8310546875
4,280,Indexed,0.560998916625977
4,78,Original,1.87993049621582
4,78,Indexed,0.555992126464844
1,435,Original,1.82604789733887
1,435,Indexed,0.542163848876953
1,454,Original,1.8918514251709
1,454,Indexed,0.551939010620117
4,599,Original,1.89495086669922
4,599,Indexed,0.539064407348633
5,449,Indexed,0.54621696472168
5,449,Original,1.83606147766113
1,384,Indexed,0.524997711181641
1,384,Original,1.82509422302246
1,513,Indexed,0.633955001831055
1,513,Original,1.87802314758301
1,202,Indexed,0.570058822631836
1,202,Original,2.64096260070801
4,317,Indexed,0.602960586547852
4,317,Original,1.97410583496094
3,89,Original,4.82511520385742
3,89,Indexed,0.612020492553711
4,22,Indexed,0.55694580078125
4,22,Original,1.99007987976074
1,453,Original,1.90496444702148
1,453,Indexed,0.593900680541992
5,94,Original,1.92785263061523
5,94,Indexed,0.598907470703125
2,315,Indexed,0.574111938476563
2,315,Original,1.98006629943848
1,102,Indexed,0.55384635925293
1,102,Original,1.88612937927246
4,199,Original,1.9071102142334
4,199,Indexed,0.571966171264648
5,457,Indexed,0.54478645324707
5,457,Original,1.88803672790527
4,127,Indexed,0.537872314453125
4,127,Original,1.83677673339844
2,482,Indexed,0.607967376708984
2,482,Original,1.90591812133789
4,57,Original,2.00295448303223
4,57,Indexed,0.565052032470703
1,161,Original,1.89304351806641
1,161,Indexed,0.555992126464844
4,244,Indexed,0.551939010620117
4,244,Original,1.89113616943359
4,455,Indexed,2.74991989135742
4,455,Original,2.31289863586426
2,130,Original,1.97911262512207
2,130,Indexed,0.657081604003906
1,535,Indexed,0.536918640136719
1,535,Original,1.89208984375
3,420,Original,1.90210342407227
3,420,Indexed,0.571966171264648
2,567,Indexed,0.533103942871094
2,567,Original,1.81102752685547
1,106,Indexed,0.547170639038086
1,106,Original,1.83391571044922
5,438,Original,1.8160343170166
5,438,Indexed,0.520944595336914
2,399,Original,1.91903114318848
2,399,Indexed,0.58293342590332
5,485,Indexed,0.540018081665039
5,485,Original,1.92713737487793
4,184,Original,1.87897682189941
4,184,Indexed,0.573873519897461
1,506,Indexed,0.777959823608398
1,506,Original,1.88279151916504
3,488,Original,1.83892250061035
3,488,Indexed,0.555038452148438
4,156,Original,1.91092491149902
4,156,Indexed,2.84099578857422
3,231,Original,2.22611427307129
3,231,Indexed,0.59199333190918
1,574,Indexed,0.581979751586914
1,574,Original,1.88899040222168
5,491,Indexed,0.549077987670898
5,491,Original,1.89018249511719
4,408,Original,1.83296203613281
4,408,Indexed,0.638008117675781
5,267,Original,1.82890892028809
5,267,Indexed,0.653982162475586
1,67,Original,1.90186500549316
1,67,Indexed,0.581979751586914
3,417,Original,1.87110900878906
3,417,Indexed,0.571012496948242
2,79,Indexed,0.560998916625977
2,79,Original,1.89709663391113
1,30,Original,1.83486938476563
1,30,Indexed,0.546932220458984
3,563,Original,1.87397003173828
3,563,Indexed,0.56004524230957
3,100,Indexed,0.567913055419922
3,100,Original,1.8620491027832
4,529,Original,1.85608863830566
4,529,Indexed,0.802993774414063
4,344,Indexed,0.578880310058594
4,344,Original,4.61506843566895
3,367,Original,2.01892852783203
3,367,Indexed,0.578165054321289
1,263,Original,1.9068717956543
1,263,Indexed,0.56004524230957
2,1,Original,2.08687782287598
2,1,Indexed,0.602006912231445
5,307,Original,2.11977958679199
5,307,Indexed,0.555038452148438
4,583,Original,1.88803672790527
4,583,Indexed,0.670194625854492
4,591,Original,1.88207626342773
4,591,Indexed,0.570058822631836
5,550,Original,1.89399719238281
5,550,Indexed,0.547885894775391
5,127,Original,1.83916091918945
5,127,Indexed,0.546932220458984
5,214,Original,2.06518173217773
5,214,Indexed,0.566959381103516
1,588,Original,1.89208984375
1,588,Indexed,0.550985336303711
5,265,Original,1.89495086669922
5,265,Indexed,0.546932220458984
1,464,Indexed,0.547885894775391
1,464,Original,1.90997123718262
3,65,Original,4.55999374389648
3,65,Indexed,0.586986541748047
3,556,Original,2.05087661743164
3,556,Indexed,0.576019287109375
2,22,Indexed,0.519990921020508
2,22,Original,1.82294845581055
4,412,Indexed,0.560998916625977
4,412,Original,1.88493728637695
4,5,Original,1.88994407653809
4,5,Indexed,0.568866729736328
5,293,Indexed,0.557899475097656
5,293,Original,1.88612937927246
4,174,Indexed,0.537872314453125
4,174,Original,1.84893608093262
1,337,Indexed,0.567913055419922
1,337,Original,1.84988975524902
4,425,Original,1.86800956726074
4,425,Indexed,0.557184219360352
4,544,Indexed,0.546932220458984
4,544,Original,1.86800956726074
4,117,Indexed,0.573873519897461
4,117,Original,1.86491012573242
3,41,Original,1.83916091918945
3,41,Indexed,0.546932220458984
2,186,Original,4.08411026000977
2,186,Indexed,0.802040100097656
3,498,Original,1.97505950927734
3,498,Indexed,0.548839569091797
3,588,Original,1.88493728637695
3,588,Indexed,0.55694580078125
3,157,Indexed,0.574111938476563
3,157,Original,1.85298919677734
2,288,Original,1.84297561645508
2,288,Indexed,0.543832778930664
5,169,Original,1.84988975524902
5,169,Indexed,0.641107559204102
2,414,Original,2.13003158569336
2,414,Indexed,0.55384635925293
4,200,Indexed,0.59199333190918
4,200,Original,1.88684463500977
1,189,Indexed,0.557899475097656
1,189,Original,1.83606147766113
4,150,Original,1.95002555847168
4,150,Indexed,0.572919845581055
5,90,Original,1.91307067871094
5,90,Indexed,0.658988952636719
3,495,Indexed,0.552177429199219
3,495,Original,1.90591812133789
2,319,Original,1.87206268310547
2,319,Indexed,0.579118728637695
1,531,Original,4.75883483886719
1,531,Indexed,0.649213790893555
5,472,Indexed,0.657796859741211
5,472,Original,2.00200080871582
4,418,Original,2.03585624694824
4,418,Indexed,0.543832778930664
5,492,Original,1.82414054870605
5,492,Indexed,0.667095184326172
1,391,Original,1.82509422302246
1,391,Indexed,0.519037246704102
3,391,Indexed,0.514030456542969
3,391,Original,1.80387496948242
3,85,Original,1.85203552246094
3,85,Indexed,0.561952590942383
2,166,Indexed,0.592947006225586
2,166,Original,1.85585021972656
2,210,Original,1.90997123718262
2,210,Indexed,0.580072402954102
4,597,Indexed,0.550985336303711
4,597,Original,1.8610954284668
3,70,Indexed,0.622034072875977
3,70,Original,1.9690990447998
3,57,Original,1.87301635742188
3,57,Indexed,0.547170639038086
1,123,Original,4.23288345336914
1,123,Indexed,0.828027725219727
2,334,Indexed,0.67901611328125
2,334,Original,1.98507308959961
3,16,Original,1.91593170166016
3,16,Indexed,0.597000122070313
5,234,Indexed,0.545024871826172
5,234,Original,1.85894966125488
2,366,Indexed,0.554800033569336
2,366,Original,1.79505348205566
5,480,Original,1.83796882629395
5,480,Indexed,0.554084777832031
3,519,Original,1.92713737487793
3,519,Indexed,0.546932220458984
5,287,Indexed,0.55694580078125
5,287,Original,1.87206268310547
3,230,Indexed,0.553131103515625
3,230,Original,1.8608570098877
4,543,Indexed,0.564098358154297
4,543,Original,1.85298919677734
3,539,Original,1.90997123718262
3,539,Indexed,0.571012496948242
5,256,Indexed,0.58293342590332
5,256,Original,1.89805030822754
5,61,Indexed,0.545978546142578
5,61,Original,1.93691253662109
3,340,Indexed,0.990867614746094
3,340,Original,2.11310386657715
2,574,Original,1.96695327758789
2,574,Indexed,0.554084777832031
3,418,Original,1.81484222412109
3,418,Indexed,0.558137893676758
2,58,Original,2.04014778137207
2,58,Indexed,0.62108039855957
1,418,Indexed,0.527143478393555
1,418,Original,1.86491012573242
2,174,Original,1.83486938476563
2,174,Indexed,0.559091567993164
2,116,Original,1.82104110717773
2,116,Indexed,0.633955001831055
4,188,Original,1.88803672790527
4,188,Indexed,0.558853149414063
1,88,Original,1.86419486999512
1,88,Indexed,0.55694580078125
3,105,Indexed,0.552892684936523
3,105,Original,1.95693969726563
5,525,Original,1.91020965576172
5,525,Indexed,0.598907470703125
3,374,Indexed,0.566005706787109
3,374,Original,1.82580947875977
5,152,Original,4.32300567626953
5,152,Indexed,0.664949417114258
1,206,Indexed,0.59199333190918
1,206,Original,1.97196006774902
4,318,Original,1.88589096069336
4,318,Indexed,0.533103942871094
2,404,Original,1.83296203613281
2,404,Indexed,0.746011734008789
5,328,Indexed,0.56004524230957
5,328,Original,1.84988975524902
1,582,Original,1.79600715637207
1,582,Indexed,0.535964965820313
1,8,Indexed,0.527858734130859
1,8,Original,1.83796882629395
1,98,Original,1.88183784484863
1,98,Indexed,0.560998916625977
4,288,Indexed,0.546932220458984
4,288,Original,2.34007835388184
4,71,Indexed,0.593900680541992
4,71,Original,2.02608108520508
1,160,Original,2.36296653747559
1,160,Indexed,0.816106796264648
2,461,Original,2.00510025024414
2,461,Indexed,0.874996185302734
2,585,Original,1.91187858581543
2,585,Indexed,1.09291076660156
4,18,Indexed,0.641107559204102
4,18,Original,2.05492973327637
4,218,Original,2.03418731689453
4,218,Indexed,0.62108039855957
5,340,Indexed,0.65302848815918
5,340,Original,2.23302841186523
5,501,Indexed,0.704050064086914
5,501,Original,1.94406509399414
1,268,Original,1.86800956726074
1,268,Indexed,0.558137893676758
3,436,Original,1.93595886230469
3,436,Indexed,0.551939010620117
2,110,Original,1.87516212463379
2,110,Indexed,0.580072402954102
5,50,Indexed,0.578880310058594
5,50,Original,1.89900398254395
1,502,Indexed,0.552892684936523
1,502,Original,1.8458366394043
2,343,Indexed,0.552892684936523
2,343,Original,1.9230842590332
1,90,Original,1.89590454101563
1,90,Indexed,0.562906265258789
2,287,Original,1.89995765686035
2,287,Indexed,0.563144683837891
4,113,Original,4.57000732421875
4,113,Indexed,0.583887100219727
4,290,Indexed,0.580072402954102
4,290,Original,1.9381046295166
5,406,Original,1.8310546875
5,406,Indexed,0.625848770141602
2,167,Original,1.97100639343262
2,167,Indexed,0.552892684936523
1,533,Original,1.84917449951172
1,533,Indexed,0.555038452148438
1,111,Original,1.85894966125488
1,111,Indexed,0.546932220458984
3,50,Indexed,0.551939010620117
3,50,Original,1.92713737487793
2,76,Original,1.83892250061035
2,76,Indexed,0.543117523193359
1,511,Indexed,0.540018081665039
1,511,Original,1.80792808532715
2,3,Indexed,0.544071197509766
2,3,Original,1.86014175415039
1,82,Original,1.87182426452637
1,82,Indexed,0.664949417114258
1,326,Original,1.85394287109375
1,326,Indexed,0.579833984375
1,576,Indexed,0.553131103515625
1,576,Original,4.39286231994629
2,274,Indexed,0.584840774536133
2,274,Original,1.9679069519043
3,581,Indexed,0.55384635925293
3,581,Original,1.8460750579834
1,370,Original,1.80411338806152
1,370,Indexed,0.524997711181641
5,504,Original,1.81007385253906
5,504,Indexed,0.527143478393555
3,521,Original,1.84297561645508
3,521,Indexed,0.553131103515625
4,577,Original,1.83796882629395
4,577,Indexed,0.549077987670898
2,390,Original,1.8310546875
2,390,Indexed,0.535964965820313
3,499,Indexed,0.538110733032227
3,499,Original,1.86896324157715
3,565,Original,1.88302993774414
3,565,Indexed,0.579118728637695
4,332,Original,1.88398361206055
4,332,Indexed,0.539064407348633
2,320,Original,1.90114974975586
2,320,Indexed,0.58293342590332
2,598,Indexed,0.590085983276367
2,598,Original,4.29797172546387
3,544,Original,1.98793411254883
3,544,Indexed,0.597000122070313
4,441,Original,1.8761157989502
4,441,Indexed,0.547170639038086
3,114,Original,1.87397003173828
3,114,Indexed,0.56004524230957
4,548,Original,1.84178352355957
4,548,Indexed,0.550031661987305
3,487,Indexed,0.638008117675781
3,487,Original,1.8770694732666
3,14,Original,1.84488296508789
3,14,Indexed,0.547170639038086
5,48,Indexed,0.598907470703125
5,48,Original,1.89995765686035
5,57,Indexed,0.568866729736328
5,57,Original,1.88994407653809
3,573,Original,1.90496444702148
3,573,Indexed,0.55384635925293
5,572,Indexed,0.701904296875
5,572,Original,1.85704231262207
5,529,Indexed,0.643014907836914
5,529,Original,1.88779830932617
2,113,Indexed,0.589132308959961
2,113,Original,4.23789024353027
4,350,Original,2.00700759887695
4,350,Indexed,0.592947006225586
4,89,Original,1.87492370605469
4,89,Indexed,0.545978546142578
4,221,Indexed,0.550031661987305
4,221,Original,1.83987617492676
3,220,Indexed,0.56910514831543
3,220,Original,1.94382667541504
4,516,Original,1.9378662109375
4,516,Indexed,0.566959381103516
2,18,Original,1.87993049621582
2,18,Indexed,0.547885894775391
1,304,Original,1.86610221862793
1,304,Indexed,0.540971755981445
1,575,Original,1.85418128967285
1,575,Indexed,0.551223754882813
1,560,Indexed,0.523805618286133
1,560,Original,1.85799598693848
5,343,Original,1.89900398254395
5,343,Indexed,0.613212585449219
4,444,Original,1.8610954284668
4,444,Indexed,0.562191009521484
5,388,Original,1.87087059020996
5,388,Indexed,4.36806678771973
4,571,Indexed,0.756978988647461
4,571,Original,2.38180160522461
3,178,Indexed,0.596046447753906
3,178,Original,1.95884704589844
3,541,Original,2.03299522399902
3,541,Indexed,0.591039657592773
1,163,Indexed,0.581026077270508
1,163,Original,1.85394287109375
1,594,Indexed,0.555038452148438
1,594,Original,1.86705589294434
1,230,Indexed,0.56004524230957
1,230,Original,1.85394287109375
3,227,Indexed,0.55694580078125
3,227,Original,1.84893608093262
3,155,Original,1.91497802734375
3,155,Indexed,0.575065612792969
5,45,Indexed,0.518083572387695
5,45,Original,1.8460750579834
1,487,Original,1.87492370605469
1,487,Indexed,0.651121139526367
1,316,Original,1.89614295959473
1,316,Indexed,0.545024871826172
4,440,Indexed,0.525951385498047
4,440,Original,1.83796882629395
4,575,Indexed,0.560998916625977
4,575,Original,4.03904914855957
1,369,Original,2.58016586303711
1,369,Indexed,0.580072402954102
2,552,Indexed,0.573873519897461
2,552,Original,1.97005271911621
3,215,Indexed,0.58293342590332
3,215,Original,1.96003913879395
2,452,Original,1.84893608093262
2,452,Indexed,0.540018081665039
1,477,Indexed,0.541925430297852
1,477,Original,1.84202194213867
1,166,Indexed,0.560998916625977
1,166,Original,1.81293487548828
4,324,Indexed,0.57220458984375
4,324,Original,1.89399719238281
4,4,Original,1.91712379455566
4,4,Indexed,0.574827194213867
3,349,Original,1.87087059020996
3,349,Indexed,0.547170639038086
1,165,Indexed,0.537872314453125
1,165,Original,1.86491012573242
1,217,Indexed,0.567913055419922
1,217,Original,1.8620491027832
5,41,Original,1.87301635742188
5,41,Indexed,0.559091567993164
4,182,Original,4.0438175201416
4,182,Indexed,0.929117202758789
3,330,Original,2.33793258666992
3,330,Indexed,0.587940216064453
1,563,Indexed,0.586986541748047
1,563,Original,1.96981430053711
4,238,Indexed,0.596046447753906
4,238,Original,1.89995765686035
2,247,Indexed,0.547885894775391
2,247,Original,1.99079513549805
4,540,Original,1.86610221862793
4,540,Indexed,0.539064407348633
4,123,Original,1.88183784484863
4,123,Indexed,0.575065612792969
2,542,Original,1.81198120117188
2,542,Indexed,0.676155090332031
1,405,Indexed,0.552177429199219
1,405,Original,1.89495086669922
3,406,Indexed,0.647068023681641
3,406,Original,1.82199478149414
1,473,Original,1.87015533447266
1,473,Indexed,0.553131103515625
3,180,Original,1.89995765686035
3,180,Indexed,0.542879104614258
4,365,Indexed,0.550031661987305
4,365,Original,1.83510780334473
1,36,Indexed,0.566005706787109
1,36,Original,4.99415397644043
2,235,Indexed,0.716924667358398
2,235,Original,1.97505950927734
4,261,Original,1.96504592895508
4,261,Indexed,0.563144683837891
5,511,Indexed,0.561952590942383
5,511,Original,1.88899040222168
1,45,Original,1.81198120117188
1,45,Indexed,0.535964965820313
3,204,Original,1.86896324157715
3,204,Indexed,0.541925430297852
4,283,Original,1.8770694732666
4,283,Indexed,0.559091567993164
2,266,Indexed,0.549077987670898
2,266,Original,1.85489654541016
1,382,Original,1.89089775085449
1,382,Indexed,0.568866729736328
2,381,Indexed,0.536918640136719
2,381,Original,1.89399719238281
5,220,Original,1.88612937927246
5,220,Indexed,0.571012496948242
5,106,Indexed,0.554084777832031
5,106,Original,1.85179710388184
4,209,Indexed,0.599861145019531
4,209,Original,1.89495086669922
3,511,Indexed,2.60210037231445
3,511,Original,2.72512435913086
3,285,Indexed,0.681161880493164
3,285,Original,2.00414657592773
2,569,Original,1.90901756286621
2,569,Indexed,0.538110733032227
2,553,Original,1.87492370605469
2,553,Indexed,0.601053237915039
5,503,Original,1.83987617492676
5,503,Indexed,0.545024871826172
5,150,Indexed,0.557899475097656
5,150,Original,1.85990333557129
4,229,Original,1.8458366394043
4,229,Indexed,0.565052032470703
3,252,Original,1.84392929077148
3,252,Indexed,0.579118728637695
3,428,Indexed,0.54478645324707
3,428,Original,1.84893608093262
5,3,Indexed,0.562906265258789
5,3,Original,1.82890892028809
3,469,Indexed,0.548839569091797
3,469,Original,1.89399719238281
4,112,Indexed,0.558137893676758
4,112,Original,1.85894966125488
1,433,Original,1.84202194213867
1,433,Indexed,2.68292427062988
2,522,Indexed,0.823974609375
2,522,Original,2.38800048828125
4,196,Indexed,0.5950927734375
4,196,Original,1.96695327758789
5,60,Original,2.01416015625
5,60,Indexed,0.590085983276367
1,164,Indexed,0.548124313354492
1,164,Original,1.83796882629395
5,28,Indexed,0.542879104614258
5,28,Original,2.2130012512207
4,505,Indexed,0.546932220458984
4,505,Original,1.85608863830566
4,19,Indexed,0.560998916625977
4,19,Original,1.83010101318359
1,514,Original,1.84512138366699
1,514,Indexed,0.625848770141602
5,243,Indexed,0.538110733032227
5,243,Original,3.16691398620605
1,81,Original,2.1507740020752
1,81,Indexed,0.606060028076172
1,549,Indexed,0.608921051025391
1,549,Original,2.02703475952148
2,541,Original,2.09307670593262
2,541,Indexed,0.597000122070313
2,459,Original,4.3950080871582
2,459,Indexed,0.823974609375
3,514,Original,2.16889381408691
3,514,Indexed,0.664949417114258
1,131,Original,1.98006629943848
1,131,Indexed,0.760078430175781
2,6,Indexed,0.597953796386719
2,6,Original,1.91116333007813
2,187,Indexed,0.612020492553711
2,187,Original,1.84416770935059
3,25,Original,1.86610221862793
3,25,Indexed,0.583887100219727
5,524,Original,1.88302993774414
5,524,Indexed,0.555992126464844
2,403,Indexed,0.555992126464844
2,403,Original,1.8620491027832
4,316,Indexed,0.557899475097656
4,316,Original,1.8610954284668
1,568,Original,1.85894966125488
1,568,Indexed,0.56004524230957
3,564,Indexed,0.565052032470703
3,564,Original,1.94406509399414
3,71,Original,1.90114974975586
3,71,Indexed,0.542879104614258
3,120,Original,1.85394287109375
3,120,Indexed,0.560998916625977
3,409,Original,4.90498542785645
3,409,Indexed,0.615119934082031
1,144,Indexed,0.589132308959961
1,144,Original,1.99604034423828
4,115,Original,2.01201438903809
4,115,Indexed,0.581979751586914
1,554,Original,1.92594528198242
1,554,Indexed,0.543117523193359
2,183,Indexed,0.555038452148438
2,183,Original,1.85918807983398
1,48,Indexed,0.623941421508789
1,48,Original,1.90901756286621
5,418,Indexed,0.552892684936523
5,418,Original,1.84392929077148
2,47,Indexed,0.576972961425781
2,47,Original,1.86300277709961
4,524,Original,1.9381046295166
4,524,Indexed,0.557184219360352
3,591,Original,1.87897682189941
3,591,Indexed,0.550985336303711
2,516,Original,1.89208984375
2,516,Indexed,0.559091567993164
1,457,Original,1.86395645141602
1,457,Indexed,0.548839569091797
5,113,Original,4.01616096496582
5,113,Indexed,0.80108642578125
1,567,Indexed,0.792026519775391
1,567,Original,2.05802917480469
3,232,Original,2.0139217376709
3,232,Indexed,0.576019287109375
2,600,Original,1.93309783935547
2,600,Indexed,0.524044036865234
2,152,Original,1.83200836181641
2,152,Indexed,0.638961791992188
5,216,Original,2.47693061828613
5,216,Indexed,0.903129577636719
5,51,Original,2.05302238464355
5,51,Indexed,0.753164291381836
4,325,Original,1.89399719238281
4,325,Indexed,0.571012496948242
5,351,Original,1.91307067871094
5,351,Indexed,0.570058822631836
2,265,Indexed,0.572919845581055
2,265,Original,1.87301635742188
3,67,Indexed,0.591039657592773
3,67,Original,2.22206115722656
5,24,Original,1.87802314758301
5,24,Indexed,0.542879104614258
2,558,Indexed,0.552177429199219
2,558,Original,1.92999839782715
3,444,Indexed,2.74109840393066
3,444,Original,2.93707847595215
3,1,Indexed,0.59199333190918
3,1,Original,2.01511383056641
3,188,Indexed,0.60582160949707
3,188,Original,2.00796127319336
4,385,Original,1.89113616943359
4,385,Indexed,0.570058822631836
2,262,Indexed,0.551939010620117
2,262,Original,1.91617012023926
5,385,Indexed,0.620126724243164
5,385,Original,1.9989013671875
2,125,Indexed,0.613212585449219
2,125,Original,1.87492370605469
1,119,Original,1.90401077270508
1,119,Indexed,0.575780868530273
2,16,Indexed,0.597953796386719
2,16,Original,1.90997123718262
3,91,Indexed,0.615119934082031
3,91,Original,1.93309783935547
4,95,Indexed,0.552892684936523
4,95,Original,1.94907188415527
2,367,Indexed,0.559091567993164
2,367,Original,1.8308162689209
3,380,Indexed,0.557899475097656
3,380,Original,4.64797019958496
4,247,Indexed,0.839948654174805
4,247,Original,1.98602676391602
1,277,Original,2.00080871582031
1,277,Indexed,0.674962997436523
4,272,Original,2.16579437255859
4,272,Indexed,0.551939010620117
2,497,Original,1.85799598693848
2,497,Indexed,0.550031661987305
4,140,Indexed,0.643014907836914
4,140,Original,1.84297561645508
2,502,Indexed,0.545024871826172
2,502,Original,1.85418128967285
3,238,Original,1.88493728637695
3,238,Indexed,0.549077987670898
2,241,Original,1.8470287322998
2,241,Indexed,0.549077987670898
3,257,Original,1.92809104919434
3,257,Indexed,0.552892684936523
2,221,Indexed,0.549077987670898
2,221,Original,1.87397003173828
4,129,Indexed,0.559806823730469
4,129,Original,1.87397003173828
3,507,Indexed,0.550031661987305
3,507,Original,1.94501876831055
3,450,Indexed,0.948905944824219
3,450,Original,2.60305404663086
2,389,Indexed,0.638008117675781
2,389,Original,2.02083587646484
4,459,Original,1.97482109069824
4,459,Indexed,0.566959381103516
5,493,Original,1.84178352355957
5,493,Indexed,0.540971755981445
3,500,Original,1.8310546875
3,500,Indexed,0.542163848876953
3,240,Original,1.87301635742188
3,240,Indexed,0.602006912231445
2,140,Original,1.82294845581055
2,140,Indexed,0.624895095825195
1,305,Original,1.90186500549316
1,305,Indexed,0.652790069580078
2,595,Original,1.8928050994873
2,595,Indexed,0.573158264160156
2,447,Indexed,0.549077987670898
2,447,Original,1.84392929077148
5,413,Original,1.88493728637695
5,413,Indexed,0.576019287109375
4,228,Indexed,0.55694580078125
4,228,Original,1.85489654541016
4,215,Original,4.71687316894531
4,215,Indexed,0.875949859619141
4,432,Indexed,0.606060028076172
4,432,Original,1.9829273223877
4,201,Original,2.02012062072754
4,201,Indexed,0.586986541748047
1,214,Indexed,0.576019287109375
1,214,Original,1.88183784484863
4,495,Original,1.83606147766113
4,495,Indexed,0.555038452148438
2,355,Original,1.85799598693848
2,355,Indexed,0.552177429199219
5,221,Original,1.89614295959473
5,221,Indexed,0.572919845581055
2,562,Indexed,0.56004524230957
2,562,Original,1.87206268310547
3,64,Original,1.8620491027832
3,64,Indexed,0.542879104614258
2,463,Original,1.88398361206055
2,463,Indexed,0.566959381103516
2,194,Original,1.86014175415039
2,194,Indexed,0.547170639038086
2,513,Original,1.85704231262207
2,513,Indexed,0.631093978881836
3,293,Indexed,0.566959381103516
3,293,Original,5.4168701171875
4,193,Original,3.1578540802002
4,193,Indexed,0.683069229125977
3,594,Indexed,0.730037689208984
3,594,Original,3.10802459716797
5,62,Original,2.46000289916992
5,62,Indexed,0.648975372314453
3,515,Original,2.11215019226074
3,515,Indexed,0.684976577758789
3,115,Original,3.13806533813477
3,115,Indexed,0.792026519775391
1,595,Original,2.52199172973633
1,595,Indexed,0.629901885986328
5,244,Indexed,0.558853149414063
