source,line_hash,rank,milliseconds
twitter,5d23efa303e9328c4721917665efb9b78e212583d6b4b9e6ce9291cefa985043,0,0.549793243408203
twitter,a6af6422531a26b73cd526c789021a1880cfb6046d20c2326a8ed91fcd00def4,0,0.543832778930664
twitter,ac829c81fe972e398922092ea11733f8848fd31646a9c71d42179f6f277973b3,1,0.505924224853516
twitter,213bdde73989a9f3ed4bfa69b17716e231dd80000d8fbc6a52f261633d956afb,0,0.571966171264648
twitter,bd33e6d883de2fcc643bbc003faf4df5bbf7636a56908319adeb2cbe64a93da5,0,0.571966171264648
twitter,f27410e33b324619c296874c215e6fac43ba3f0f7e761cc95556f71fdcec111d,1,0.572919845581055
twitter,c94404d008e17b7c25cfce6430a74d1d6126f8971c1fe59416e59b631bde4160,0,0.514030456542969
twitter,285500729a4e2a6a2d2da10479c42f81391a9107a57bdf2cabf7faaef5b92076,1,0.524044036865234
twitter,81ee1a6ba057033baac61937c5aa5ebe5db567dcbc1d6cdc1ffb0f75d97d07a6,0,0.519037246704102
twitter,199d1f09a54eea11a3b242bf34abe38d8e9772bc0578bfde17869abe078d0974,0,0.54621696472168
twitter,373407d9a381c0760c1c15ad0635c4c8eed5ed001f7b9a03a18a38b86981a2ee,0,0.663042068481445
twitter,902a53b84eb9475b3d7ee8d68a522b3f738eb5da100aff7f7bb1f6763261afa0,0,0.540018081665039
twitter,1998877dbefed5ddbb500723704541f7a48c148d6d7f1ff9755ccfca78647eea,0,0.537872314453125
twitter,852d549c03e0bece7f94512b3aa895152e795e9da14d1bf1f51fe83bc4fd1358,0,0.562906265258789
twitter,7e46f8a353f81ac241ec4ce43b1eb4f897a4dc4fb27070a67b87f0ba162adbe2,0,0.548124313354492
twitter,ead5d850634654e9dfaaf39fc44be7c3c5d325402692f7294c4c1f6487043fa1,0,0.522851943969727
twitter,47466196cec03da35d16b7fb818aa4737acfee31df16a0da00a9f27a75c97884,0,0.544071197509766
twitter,a82e5755238a3d58ad57fa8c679400ea519673cf5475930905806fc2f3bf1f78,1,0.622987747192383
twitter,46726648c6730dbd983b22f838f92ee33917036fc1462af7db2b6c142cdbad6d,0,0.647783279418945
twitter,4bd4d66e4dab5afa7571d2d3e76eb4573903a97c29f417c3c8b4b7141b9def6a,0,0.562906265258789
twitter,31ba39017ad7153b3cc9de47dbf5a7b071e48d9d83b293fbbb3500cbc7bcb835,0,0.552892684936523
twitter,a65a90740755f4dc78afc8e1090b2fc2141126006c8c5713907147adc62144ce,0,0.591039657592773
twitter,0477c7dce52fce657dfd40a3fbc5dc8cb5c8479e1449298b5f536a3161a72dfd,0,0.583887100219727
twitter,deb6e618ead2a07270f3d145195f4e6cdb0eb0a094ed56e6dc5419904dc58470,0,0.55694580078125
twitter,67faeb2b306e292e8770b1c04d8df55781b0d95443537b8add19d1960defbf86,3,2.97307968139648
twitter,6d1e24c3edbe49ea6f526e615a679294616467ce9e8c1599232afb9013acc8b1,0,0.929117202758789
twitter,921902a0a48b56c8ac2fb720f69d96499a321463b6efe39254dd6c8e70b2ea05,1,0.848054885864258
twitter,7461d185d85fa4d987fed4cefea3ae41d7adc9b64d89e8daa2e65ed99ddbbd37,1,0.611066818237305
twitter,5da4794e5d908d18fff019e405d814de8f53298fd38a72ead9eb521f9af0e1da,1,0.612020492553711
twitter,11feebcaead082609623d2bd79b976689c010bcaa714db53ccbba5027db0244c,0,0.630855560302734
twitter,6a7f0edc32ff3c62b62d379140f878c7a32602b8cc759ad334c478cd811e206f,0,0.616788864135742
twitter,40378766252c3541dadcc2be4c3f1db80b86441a3f7c7b6821ccd55fe0f7688e,1,0.622987747192383
twitter,93263e2696ca8851f6401c570e3067cd1f3fa90987b9d28782987a200b175dd7,1,0.618934631347656
twitter,e547023248d55a72e5882a23afbbdb7ecb145abbc042972a5b4a1e7c286b5c97,0,0.705957412719727
twitter,f74372cd86ff9aec6e797461e37336833e89628a7961cbc8e6db1035f2ccfa5a,1,0.612020492553711
twitter,c292c5da0a8aa4090089d9d97845f09b373bd1a4fab39ac64c8b2d50e15433e8,0,0.612974166870117
twitter,dcc14d16f7054c2c367dcd0c6a87c15f5f0c15ae78e541d1269e7f7aaec62a40,0,0.594139099121094
twitter,79fc16f082a53b70dcb5823d8e767a8d278a31d5b930d16abbf2bc865ab87a29,0,0.602006912231445
twitter,bbd51ba170f12ab70463d6f1ac422424a8de8a3cb4c2fba12ac0806ad653de14,0,0.5950927734375
twitter,bf720fb323cabe569fc0c729246ba69e710e10bef5c41350135b40b005bd5cbc,0,0.553131103515625
twitter,33176fac8eb3c5980c8ce7a3a079403a7a92d0c429d04ac276999d3b9efcc40e,1,0.571012496948242
twitter,b0a3eb688a9ed1792d3270d8877c4fbcfa817a5647ca04c01822e2af6e47bce1,3,0.713109970092773
twitter,f55392584b9aa853d858c78bd07b84787d804e61d9ed02f4fc3806012b13aab1,0,0.596046447753906
twitter,809e0ee79efc2f3a759933e2c0ba6316af226c07596a7b090ba4ae1c3793ea16,3,0.607967376708984
twitter,bb450818aa1a7aa0956a4594d032b48f69f193eabb07232a8b4f7e822e43b8f7,0,0.576972961425781
twitter,fe9aea0725a9b4f7f77ee9ca321331930c68150c8d7586189e84dac83bc98527,0,0.564098358154297
twitter,59c8013c1df2516be4e002d7ee5dc36ff478a31814f9f385375a62c2af9af28f,1,0.654935836791992
twitter,c70e91e99cf2912963ae14ea563d7f6a0f2cc9f2dc6421716e822c023904f063,1,0.582218170166016
twitter,9a47a95bc12f2aa1939db2722ece91281ed34bc3cb5dc78c7d8683ac6b54459e,1,0.568151473999023
twitter,9f596c8b340e5579121fe3cbf4ed65a7f06281bb559da4fcd1609c70202daf55,1,0.548839569091797
twitter,5845c97b3512784107edf2caa483973f1c25fa58f3016bdfc5c8cc5c5c371ec6,1,0.571966171264648
twitter,b27b3d0377cbcd6718d8c822aaf77a17ef393d6a4fcb941374d69e544f0c3575,0,0.571966171264648
twitter,9f79e8c5c80f3aba95ada2f4aef6041b37939f57129dd1db1f2181fbd04e5042,0,0.58293342590332
twitter,22fae40bf33210d9d9182fc2e0d9fa6af181892540d70a85ac30761b004fae28,0,0.577926635742188
twitter,32f268119de2bd12e0346c67a845729dc776f86303b39ccb717e78cd398507e8,0,0.561952590942383
twitter,c5001b759d4255d9d99249504f5825f7270277a69eb98950c0c660367ff87f0f,0,0.575065612792969
twitter,d891394d05c619ba0126116ccf0a162175f3c43d2a2b8ff9c6c487250edbdfa1,0,0.541210174560547
twitter,b95b34d913c70639530352536a33f9bf9060015b2be2c88d7b5c1c845269d754,0,0.535011291503906
twitter,ac89f2a7955950ec02599105a1614abb3f4104367afa142be93471c1ebcc3ecb,1,0.556230545043945
twitter,ea9917e5f5a88e57a6617dcf19ddeaddd5efff6900c5a6534023908de52f068c,0,0.542163848876953
twitter,5d833968865957ff0f6ffb3cc7614be6eef69123047bbc7eb21449c8e2397322,1,0.531196594238281
twitter,375c1b92f7b6b45aa92f099cd69c5bec185e26923f28c7603a7729d2f454fd17,3,0.545024871826172
twitter,387723458c66e408b808eea48466bd2a4491a21256a26dae9182cf3d44129cb6,0,0.536918640136719
twitter,8518ff3fb26573151335180001388035d15db267be49fbedc8a536ff4ddf13d2,1,0.531911849975586
twitter,ae3cb31e730e8d6ff4a36774656af36b1ca5e587f54a9d94d476e03228593dc4,0,0.519990921020508
twitter,328c9209a3de3fdaf822820e1ee5de94478fd62dace121ea1a6a98e37716328e,0,0.524044036865234
twitter,326f3b0b39b9dcaf1d2cf9f3e90992436dcbc926df8e1d2eab7b4632ca4a77a3,0,0.540971755981445
twitter,46ed9093252d808efd080738ac8b971774ff65d4855f1e9b1d9a724053e99cac,1,0.573873519897461
twitter,9f74c34eec961cc2b0b8ae65dfa4a05dfdfc6791418be9fac80637c0e15583d0,0,0.535011291503906
twitter,ccfabe1eadc855ccace4c88a4917ef55de6a7f146cf1e30a4f57aa6132087ec3,0,0.533819198608398
twitter,c51426101d1a758badb57e27958db81cf763686f20d96d0fbc3ffba043a39ad5,0,0.648021697998047
twitter,1d3c212f340ef54aa374be0ca0fd4b2f88e9cf01d7d452a071f091d4b995f5f0,0,0.545024871826172
twitter,4af22471a3d09c919657f196d9db3d6bea1f5070cb6fab3bf2a20aa9aef9980f,0,0.545024871826172
twitter,4be446364a169c258e081d5428cb43451f6a3f949a3d375a50e8d861727ad131,0,0.507831573486328
twitter,8cc119a2b38be5497a86a0580cb8a34be3e60c7b859c126885ede12522114106,0,0.527143478393555
twitter,284c2400932f5997114bfeda6f0c04bf2b4a7d871d4ec8195c83649a8ca05d64,1,0.537872314453125
twitter,699caf411cea0da0dd2295781eb4539818da2a949c7c1302681f6fe17b36202f,2,0.612020492553711
twitter,9f707829bf840b5bfe458637b67ab793ab1417bcd7655f788cbafb872c287af3,0,0.561952590942383
twitter,ea5a7b1f00a68fbfbd9f755d72ead415f5ce81e2cd9dfb5bd1b2edee69ceac63,0,0.536918640136719
twitter,0e42cf2f38a7260c4b2092eca7220f5d546ecfcbefc6af0b1bbbde8d6557d88a,0,0.552892684936523
twitter,272fdf2f54872e1fe6db26455e88f76916b1c93d5bcb2d449fe589e4c01db54b,0,0.555038452148438
twitter,67901d6851532497872fd5d5c6972be60cb47a7d292d0e0d8603fa6c296cc2de,0,0.516891479492188
twitter,b9ea7f780b30fe7c7b813eb89aab943c6dbc96b0b1162a88b4f0b6e0702a8dc8,0,0.539064407348633
twitter,6da19ab67fc77b38f51b37f338f5d9ef1147a4744188288c31b6993aa1d8a9de,0,0.542879104614258
twitter,d0f9ae922f59da6f898a5a3252caceb48b7cdbb5fd45272512db53bd20594006,0,0.52189826965332
twitter,ccc3f53a5c2bf415f223d7d08f6c5d98b4210903b0a4e5004fac4034aeb0405d,0,0.529050827026367
twitter,061989eb4b6f043e6b703c545a41434606597ee5a333ca6cb23a0817f0c1cad3,0,0.525951385498047
twitter,0147524498f6dcb7f6c1df9732d3db5bdd194c1dbe51d591b8b3e5139ca943bf,0,0.622987747192383
twitter,cc0c913577f11e97b3814b51feda487a2334d3d424406075bd0fc517c7f664a6,1,0.562906265258789
twitter,a0bbdb92233059108829c0e28d980428e110f66a0e8ffd39ce7afa742d09c5f8,0,3.57890129089355
twitter,741f2d626df4f575e6e7d696afde4686117f08a5f2c4249020ffcd8bfd7e4841,0,0.973939895629883
twitter,90de0b9bf908cce0650179964fd20ed72d13a26eb1dda59215f3b606899e96b8,1,0.88191032409668
twitter,83e20cc4f51e11e49a754eb6faea5d4888cc5f90c72dbe7e3dc7dbb0e3162c59,0,0.615119934082031
twitter,b96d2800bb083eca035544b0bce72eb11b2a87d29603cde9ba1f402d620305e4,0,0.59199333190918
twitter,fd6506494e3f316c3b2eda02245b6f4562329d9cba728cf97d781c9a1035e0c2,0,0.589847564697266
twitter,c563b541beccb4e46375d7b78233b7b595c9a8709a9370cfe4c33c30f86e8534,0,0.581979751586914
twitter,370616af8584db52e81e96e840a0ff24dc7c1376825dfaba821586a6ceaef0c7,0,0.580072402954102
twitter,6a006bee7a8ef46994e698dab791821ae894519158bac09839b9c7720982447b,0,0.577211380004883
twitter,0ff7cdb2a6d5207e493f159f4831ba1c9bb2f34ab75304c94333523c20d86c68,0,0.583887100219727
twitter,15ef1bcd3c9bd82e8daf1f10d502977edec7ff2968ad5926e2110b7ce29fb769,0,0.58293342590332
twitter,48654f6b05fb402f5989d578766c2dd54dc40403e9a190b13a1301030a08ad1f,1,0.575065612792969
twitter,5ff210c8884d0102a275475473c5cba0c0f2db63e45b1be91cd5778b90e7d79e,0,0.577926635742188
twitter,183c48d7a2aab033ccd20104e819d38f67433097750771e7821c6e7961c87ffd,0,0.563859939575195
twitter,55ea2cb0b59a864f950473104cc288ed311999fe5b9c195d5edeb7479d4a9306,0,0.576019287109375
twitter,f1b5e9e6d6f733f94f78785c7b3acb329a53a736ebbc27d870531a64250b02e9,0,0.561952590942383
