round,case,name,milliseconds
2,65,Strict,0.61488151550293
2,65,Strong,0.570058822631836
2,65,Gentle,0.586032867431641
2,516,Current,0.597000122070313
2,516,Strong,0.567197799682617
2,516,Gentle,0.56910514831543
2,516,Strict,0.574827194213867
2,558,Strict,0.634193420410156
2,558,Current,0.597953796386719
2,558,Strong,0.593185424804688
2,558,Gentle,0.576019287109375
3,16,Gentle,0.694990158081055
3,16,Strong,0.602006912231445
3,16,Strict,0.59199333190918
3,16,Current,0.601053237915039
1,22,Gentle,0.548124313354492
1,22,Strict,0.550031661987305
1,22,Current,0.550985336303711
1,22,Strong,0.536918640136719
3,96,Strong,0.588893890380859
3,96,Current,0.606060028076172
3,96,Strict,0.575780868530273
3,96,Gentle,0.576019287109375
1,490,Strict,0.555038452148438
1,490,Current,0.536918640136719
1,490,Strong,0.546932220458984
1,490,Gentle,0.585079193115234
2,290,Gentle,0.542879104614258
2,290,Strong,0.550031661987305
2,290,Strict,0.536918640136719
2,290,Current,0.527143478393555
3,353,Current,0.673055648803711
3,353,Strict,0.648021697998047
3,353,Strong,0.674009323120117
3,353,Gentle,0.668048858642578
1,553,Current,0.573158264160156
1,553,Strong,0.519990921020508
1,553,Strict,0.535964965820313
1,553,Gentle,0.578880310058594
2,395,Strong,0.821828842163086
2,395,Gentle,0.647068023681641
2,395,Current,0.685930252075195
2,395,Strict,0.555038452148438
2,225,Gentle,0.604152679443359
2,225,Strict,0.674009323120117
2,225,Strong,0.555992126464844
2,225,Current,0.55694580078125
1,158,Gentle,0.535964965820313
1,158,Current,0.543832778930664
1,158,Strong,0.544071197509766
1,158,Strict,0.541925430297852
3,143,Gentle,0.548839569091797
3,143,Strong,0.586986541748047
3,143,Current,0.55694580078125
3,143,Strict,0.599145889282227
1,109,Strict,0.569820404052734
1,109,Current,0.571966171264648
1,109,Strong,0.529050827026367
1,109,Gentle,0.550031661987305
2,325,Current,0.627040863037109
2,325,Gentle,0.570058822631836
2,325,Strong,0.536918640136719
2,325,Strict,0.540018081665039
1,347,Strong,0.549077987670898
1,347,Gentle,0.55384635925293
1,347,Strict,0.536203384399414
1,347,Current,0.550985336303711
2,568,Current,0.544071197509766
2,568,Strong,0.619888305664063
2,568,Strict,0.570058822631836
2,568,Gentle,0.517129898071289
3,466,Strong,0.590801239013672
3,466,Current,0.545978546142578
3,466,Gentle,0.566005706787109
3,466,Strict,0.53095817565918
2,163,Strict,0.58293342590332
2,163,Gentle,0.591039657592773
2,163,Current,0.610113143920898
2,163,Strong,0.566959381103516
2,390,Strong,0.542879104614258
2,390,Current,0.524997711181641
2,390,Strict,0.494003295898438
2,390,Gentle,0.518798828125
2,108,Strict,0.663042068481445
2,108,Strong,0.661849975585938
2,108,Current,0.60582160949707
2,108,Gentle,0.554084777832031
2,438,Current,0.544071197509766
2,438,Gentle,0.50806999206543
2,438,Strong,0.518083572387695
2,438,Strict,3.5090446472168
2,475,Current,0.847101211547852
2,475,Gentle,0.72789192199707
2,475,Strict,0.660896301269531
2,475,Strong,0.584840774536133
3,547,Strong,0.571012496948242
3,547,Gentle,0.566005706787109
3,547,Current,0.58293342590332
3,547,Strict,0.585079193115234
1,495,Current,0.584840774536133
1,495,Gentle,0.574827194213867
1,495,Strict,0.552177429199219
1,495,Strong,0.587940216064453
2,56,Current,0.680923461914063
2,56,Strict,0.580072402954102
2,56,Strong,0.558853149414063
2,56,Gentle,0.601053237915039
1,575,Strong,0.688076019287109
1,575,Gentle,0.595808029174805
1,575,Strict,0.578165054321289
1,575,Current,0.583171844482422
3,274,Strong,0.597953796386719
3,274,Strict,0.576019287109375
3,274,Current,0.55694580078125
3,274,Gentle,0.565052032470703
1,244,Gentle,0.564098358154297
1,244,Strict,0.547170639038086
1,244,Strong,0.540971755981445
1,244,Current,0.535011291503906
1,550,Strong,0.547885894775391
1,550,Current,0.550985336303711
1,550,Strict,0.530004501342773
1,550,Gentle,0.613927841186523
3,309,Current,0.579118728637695
3,309,Strict,0.532865524291992
3,309,Gentle,0.539064407348633
3,309,Strong,0.545978546142578
1,167,Strict,0.581026077270508
1,167,Gentle,0.570058822631836
1,167,Strong,0.548124313354492
1,167,Current,0.56004524230957
3,245,Strict,0.555992126464844
3,245,Strong,0.555038452148438
3,245,Current,0.53095817565918
3,245,Gentle,0.524044036865234
2,171,Current,0.554084777832031
2,171,Strict,0.540018081665039
2,171,Gentle,0.635147094726563
2,171,Strong,0.540971755981445
3,231,Strict,0.535011291503906
3,231,Current,0.533819198608398
3,231,Strong,0.509023666381836
3,231,Gentle,0.519037246704102
3,27,Strict,0.541925430297852
3,27,Current,0.545024871826172
3,27,Strong,0.544071197509766
3,27,Gentle,0.526905059814453
3,343,Gentle,0.551939010620117
3,343,Strong,0.549077987670898
3,343,Current,0.545978546142578
3,343,Strict,0.5340576171875
1,465,Current,0.604152679443359
1,465,Strong,0.622034072875977
1,465,Gentle,0.560998916625977
1,465,Strict,0.540971755981445
3,127,Strict,0.522136688232422
3,127,Current,0.501155853271484
3,127,Strong,0.523090362548828
3,127,Gentle,0.540018081665039
1,220,Current,0.570058822631836
1,220,Strict,0.571966171264648
1,220,Gentle,0.535964965820313
1,220,Strong,0.525951385498047
1,483,Gentle,0.535964965820313
1,483,Strict,0.529050827026367
1,483,Strong,0.537872314453125
1,483,Current,0.535011291503906
2,490,Strong,0.535011291503906
2,490,Gentle,0.583171844482422
2,490,Strict,0.552892684936523
2,490,Current,0.539064407348633
3,258,Current,0.58293342590332
3,258,Strong,0.560998916625977
3,258,Strict,0.545978546142578
3,258,Gentle,0.545024871826172
2,494,Gentle,0.668048858642578
2,494,Strong,0.658988952636719
2,494,Current,0.674009323120117
2,494,Strict,0.782966613769531
3,386,Current,0.627040863037109
3,386,Gentle,0.567197799682617
3,386,Strong,0.551939010620117
3,386,Strict,3.43608856201172
3,588,Current,0.874996185302734
3,588,Strong,0.713109970092773
3,588,Strict,0.584125518798828
3,588,Gentle,0.565052032470703
1,501,Strict,0.596046447753906
1,501,Strong,0.588893890380859
1,501,Gentle,0.578165054321289
1,501,Current,0.59199333190918
1,462,Gentle,0.618934631347656
1,462,Strict,0.589847564697266
1,462,Current,0.5950927734375
1,462,Strong,0.581979751586914
1,583,Gentle,0.685930252075195
1,583,Current,0.766992568969727
1,583,Strong,0.664949417114258
1,583,Strict,0.701189041137695
2,134,Strict,0.571012496948242
2,134,Strong,0.585079193115234
2,134,Current,0.596046447753906
2,134,Gentle,0.58293342590332
3,387,Gentle,0.58293342590332
3,387,Current,0.629901885986328
3,387,Strong,0.576972961425781
3,387,Strict,0.560998916625977
1,516,Strict,0.576019287109375
1,516,Current,0.545024871826172
1,516,Gentle,0.55384635925293
1,516,Strong,0.524044036865234
3,554,Strict,0.534772872924805
3,554,Gentle,0.550985336303711
3,554,Current,0.537872314453125
3,554,Strong,0.519990921020508
3,139,Gentle,0.541925430297852
3,139,Current,0.543117523193359
3,139,Strong,0.529050827026367
3,139,Strict,0.540018081665039
3,215,Gentle,0.540971755981445
3,215,Strict,0.597953796386719
3,215,Current,0.592947006225586
3,215,Strong,0.530004501342773
1,329,Current,0.53095817565918
1,329,Strong,0.530004501342773
1,329,Strict,0.536918640136719
1,329,Gentle,0.535011291503906
1,28,Strong,0.541925430297852
1,28,Strict,0.567913055419922
1,28,Current,0.545024871826172
1,28,Gentle,0.5340576171875
3,380,Strong,0.554084777832031
3,380,Gentle,0.528812408447266
3,380,Strict,0.53095817565918
3,380,Current,0.571012496948242
2,243,Current,0.645160675048828
2,243,Strict,0.567913055419922
2,243,Gentle,0.544071197509766
2,243,Strong,0.536203384399414
1,176,Current,0.571012496948242
1,176,Strict,0.576019287109375
1,176,Strong,0.555038452148438
1,176,Gentle,0.530004501342773
1,410,Gentle,0.571012496948242
1,410,Current,0.542879104614258
1,410,Strict,0.557899475097656
1,410,Strong,0.609874725341797
3,491,Strong,0.580072402954102
3,491,Gentle,0.555038452148438
3,491,Strict,0.543832778930664
3,491,Current,0.592947006225586
2,469,Gentle,0.546932220458984
2,469,Current,0.539064407348633
2,469,Strong,0.540018081665039
2,469,Strict,0.531196594238281
1,143,Gentle,0.547885894775391
1,143,Strict,0.551939010620117
1,143,Current,0.540971755981445
1,143,Strong,0.529050827026367
2,42,Current,0.648021697998047
2,42,Strong,0.627040863037109
2,42,Strict,0.632047653198242
2,42,Gentle,0.632047653198242
2,452,Gentle,0.545024871826172
2,452,Current,0.640869140625
2,452,Strong,0.563859939575195
2,452,Strict,0.529050827026367
3,358,Gentle,0.749826431274414
3,358,Strong,0.835180282592773
3,358,Strict,0.863075256347656
3,358,Current,0.84686279296875
3,178,Gentle,0.594854354858398
3,178,Current,0.570058822631836
3,178,Strong,0.587940216064453
3,178,Strict,3.57985496520996
2,116,Strong,0.982999801635742
2,116,Strict,0.792026519775391
2,116,Gentle,0.654935836791992
2,116,Current,0.690937042236328
2,35,Strong,0.587940216064453
2,35,Gentle,0.591039657592773
2,35,Strict,0.585079193115234
2,35,Current,0.5950927734375
2,560,Strong,0.572919845581055
2,560,Strict,0.574827194213867
2,560,Current,0.566959381103516
2,560,Gentle,0.698089599609375
2,370,Strong,0.56910514831543
2,370,Gentle,0.540018081665039
2,370,Current,0.555992126464844
2,370,Strict,0.549077987670898
2,587,Strong,0.570058822631836
2,587,Gentle,0.572919845581055
2,587,Current,0.562906265258789
2,587,Strict,0.561952590942383
1,564,Strict,0.578165054321289
1,564,Current,0.575065612792969
1,564,Gentle,0.557184219360352
1,564,Strong,0.574111938476563
1,71,Current,0.586986541748047
1,71,Gentle,0.664949417114258
1,71,Strong,0.551939010620117
1,71,Strict,0.523090362548828
3,550,Current,0.554800033569336
3,550,Strict,0.53715705871582
3,550,Strong,0.524044036865234
3,550,Gentle,0.514984130859375
2,20,Strong,0.598907470703125
2,20,Gentle,0.489950180053711
2,20,Strict,0.501871109008789
2,20,Current,0.513076782226563
1,126,Strict,0.613927841186523
1,126,Current,0.540018081665039
1,126,Gentle,0.532865524291992
1,126,Strong,0.5340576171875
1,160,Current,0.705957412719727
1,160,Strict,0.661849975585938
1,160,Strong,0.622987747192383
1,160,Gentle,0.618934631347656
3,570,Strict,0.53095817565918
3,570,Gentle,0.527858734130859
3,570,Current,0.521183013916016
3,570,Strong,0.536918640136719
3,266,Gentle,0.545978546142578
3,266,Strict,0.519990921020508
3,266,Current,0.523090362548828
3,266,Strong,0.520944595336914
1,45,Gentle,0.504970550537109
1,45,Strong,0.491142272949219
1,45,Strict,0.488042831420898
1,45,Current,0.49591064453125
3,105,Strong,0.629901885986328
3,105,Gentle,0.53095817565918
3,105,Current,0.536918640136719
3,105,Strict,0.517845153808594
3,259,Current,0.550031661987305
3,259,Strong,0.510931015014648
3,259,Gentle,0.55694580078125
3,259,Strict,0.519990921020508
1,79,Gentle,0.524997711181641
1,79,Strict,0.530004501342773
1,79,Strong,0.525951385498047
1,79,Current,0.524044036865234
3,163,Strong,0.573873519897461
3,163,Strict,0.541925430297852
3,163,Current,0.552892684936523
3,163,Gentle,0.552892684936523
2,426,Current,0.571012496948242
2,426,Strict,0.533103942871094
2,426,Gentle,0.514030456542969
2,426,Strong,0.518083572387695
1,198,Current,0.62108039855957
1,198,Gentle,0.62108039855957
1,198,Strong,0.624895095825195
1,198,Strict,0.627994537353516
2,130,Strong,0.735998153686523
2,130,Current,0.791072845458984
2,130,Gentle,0.838994979858398
2,130,Strict,0.905990600585938
2,48,Gentle,0.720977783203125
2,48,Strong,0.773906707763672
2,48,Current,0.653982162475586
2,48,Strict,0.595808029174805
2,509,Gentle,0.573158264160156
2,509,Strong,0.497102737426758
2,509,Current,0.505924224853516
2,509,Strict,3.2038688659668
2,263,Strong,0.90789794921875
2,263,Strict,0.796794891357422
2,263,Gentle,0.65302848815918
2,263,Current,0.648021697998047
3,94,Strong,0.618934631347656
3,94,Current,0.598907470703125
3,94,Gentle,0.586032867431641
3,94,Strict,0.588893890380859
3,567,Current,0.577926635742188
3,567,Strong,0.565052032470703
3,567,Strict,0.56004524230957
3,567,Gentle,0.55694580078125
3,456,Strict,0.608205795288086
3,456,Current,0.566005706787109
3,456,Strong,0.563144683837891
3,456,Gentle,0.540971755981445
3,357,Current,0.655889511108398
3,357,Strict,0.568151473999023
3,357,Strong,0.575065612792969
3,357,Gentle,0.551939010620117
2,198,Strong,0.662088394165039
2,198,Current,0.667095184326172
2,198,Strict,0.655889511108398
2,198,Gentle,0.639915466308594
1,451,Current,0.566005706787109
1,451,Gentle,0.540971755981445
1,451,Strict,0.545978546142578
1,451,Strong,0.540971755981445
2,447,Gentle,0.536918640136719
2,447,Strict,0.51116943359375
2,447,Strong,0.593900680541992
2,447,Current,0.551939010620117
1,544,Gentle,0.538110733032227
1,544,Current,0.520944595336914
1,544,Strong,0.521183013916016
1,544,Strict,0.518798828125
2,273,Strong,0.589847564697266
2,273,Strict,0.535964965820313
2,273,Gentle,0.509977340698242
2,273,Current,0.496864318847656
1,41,Strict,0.572919845581055
1,41,Current,0.551223754882813
1,41,Gentle,0.509023666381836
1,41,Strong,0.523090362548828
3,341,Gentle,0.536203384399414
3,341,Strong,0.533103942871094
3,341,Strict,0.615835189819336
3,341,Current,0.553131103515625
1,173,Strict,0.543117523193359
1,173,Current,0.537872314453125
1,173,Strong,0.524997711181641
1,173,Gentle,0.520944595336914
2,583,Strong,0.612020492553711
2,583,Current,0.628948211669922
2,583,Strict,0.61488151550293
2,583,Gentle,0.616073608398438
3,517,Gentle,0.535964965820313
3,517,Strong,0.499963760375977
3,517,Current,0.519037246704102
3,517,Strict,0.526189804077148
1,197,Strong,0.5340576171875
1,197,Gentle,0.681877136230469
1,197,Strict,0.690937042236328
1,197,Current,0.543832778930664
2,151,Strong,0.546932220458984
2,151,Gentle,0.526905059814453
2,151,Strict,0.526905059814453
2,151,Current,0.55694580078125
2,479,Strict,0.543117523193359
2,479,Strong,0.533819198608398
2,479,Current,0.557184219360352
2,479,Gentle,0.523090362548828
2,128,Gentle,0.535011291503906
2,128,Current,0.535964965820313
2,128,Strong,0.53095817565918
2,128,Strict,0.535964965820313
2,139,Current,0.566005706787109
2,139,Strong,0.560998916625977
2,139,Strict,0.513076782226563
2,139,Gentle,0.519990921020508
1,98,Gentle,0.550985336303711
1,98,Current,0.535964965820313
1,98,Strict,0.532865524291992
1,98,Strong,0.540018081665039
3,325,Strict,0.550031661987305
3,325,Current,0.550031661987305
3,325,Strong,0.524997711181641
3,325,Gentle,0.58293342590332
1,51,Strict,0.688076019287109
1,51,Current,0.657081604003906
1,51,Gentle,0.617027282714844
1,51,Strong,3.58104705810547
2,499,Strong,0.834226608276367
2,499,Strict,0.846147537231445
2,499,Current,0.597000122070313
2,499,Gentle,0.581979751586914
2,86,Strict,0.585079193115234
2,86,Gentle,0.571012496948242
2,86,Strong,0.570058822631836
2,86,Current,0.583887100219727
3,185,Gentle,0.628948211669922
3,185,Strict,0.581979751586914
3,185,Strong,0.56004524230957
3,185,Current,0.569820404052734
1,92,Strong,0.602960586547852
1,92,Strict,0.626802444458008
1,92,Gentle,0.577926635742188
1,92,Current,0.570058822631836
1,237,Current,0.594139099121094
1,237,Strict,0.585079193115234
1,237,Strong,0.580072402954102
1,237,Gentle,0.56004524230957
3,234,Strict,0.579833984375
3,234,Current,0.583887100219727
3,234,Strong,0.581026077270508
3,234,Gentle,0.597953796386719
2,192,Gentle,0.579118728637695
2,192,Strict,0.574111938476563
2,192,Strong,0.549793243408203
2,192,Current,0.571966171264648
3,63,Strict,0.548124313354492
3,63,Gentle,0.540971755981445
3,63,Strong,0.518083572387695
3,63,Current,0.5340576171875
3,79,Strict,0.573873519897461
3,79,Current,0.547885894775391
3,79,Gentle,0.548124313354492
3,79,Strong,0.53095817565918
3,436,Strict,0.536203384399414
3,436,Current,0.55694580078125
3,436,Gentle,0.689029693603516
3,436,Strong,0.580072402954102
3,549,Strong,0.672101974487305
3,549,Current,0.598907470703125
3,549,Gentle,0.859975814819336
3,549,Strict,0.938177108764648
3,542,Current,1.04022026062012
3,542,Strong,0.885963439941406
3,542,Gentle,0.650882720947266
3,542,Strict,0.647068023681641
1,398,Strict,0.547170639038086
1,398,Strong,0.629186630249023
1,398,Current,0.572919845581055
1,398,Gentle,0.53095817565918
3,497,Strong,0.55384635925293
3,497,Gentle,0.53095817565918
3,497,Strict,0.519990921020508
3,497,Current,0.540971755981445
1,66,Strict,0.575065612792969
1,66,Current,0.567197799682617
1,66,Strong,0.555038452148438
1,66,Gentle,0.563859939575195
3,21,Gentle,0.581026077270508
3,21,Current,0.531911849975586
3,21,Strong,0.530004501342773
3,21,Strict,0.518083572387695
2,100,Gentle,0.670194625854492
2,100,Strict,0.597000122070313
2,100,Current,0.56910514831543
2,100,Strong,0.53095817565918
3,159,Current,0.555038452148438
3,159,Strict,0.5340576171875
3,159,Strong,0.552892684936523
3,159,Gentle,0.526189804077148
3,452,Gentle,0.535964965820313
3,452,Strong,0.530004501342773
3,452,Current,0.52189826965332
3,452,Strict,0.517845153808594
1,326,Strict,0.550985336303711
1,326,Strong,0.540971755981445
1,326,Current,0.541925430297852
1,326,Gentle,0.544071197509766
1,522,Strict,0.552177429199219
1,522,Strong,0.56004524230957
1,522,Current,0.545978546142578
1,522,Gentle,0.519990921020508
2,433,Current,0.561952590942383
2,433,Strong,0.58293342590332
2,433,Gentle,0.542163848876953
2,433,Strict,0.519037246704102
1,34,Strict,0.536203384399414
1,34,Gentle,0.524997711181641
1,34,Strong,3.53789329528809
1,34,Current,0.891208648681641
3,158,Gentle,0.716924667358398
3,158,Strong,0.566005706787109
3,158,Strict,0.55384635925293
3,158,Current,0.581026077270508
3,35,Strict,0.592231750488281
3,35,Strong,0.567913055419922
3,35,Gentle,0.563859939575195
3,35,Current,0.604867935180664
1,103,Current,0.587940216064453
1,103,Strong,0.559806823730469
1,103,Gentle,0.559091567993164
1,103,Strict,0.579118728637695
2,175,Strict,0.907182693481445
2,175,Strong,0.593900680541992
2,175,Gentle,0.572919845581055
2,175,Current,0.575065612792969
2,120,Strong,0.69880485534668
2,120,Current,0.588893890380859
2,120,Gentle,0.584125518798828
2,120,Strict,0.571966171264648
3,560,Strict,0.577926635742188
3,560,Current,0.562906265258789
3,560,Gentle,0.545978546142578
3,560,Strong,0.55694580078125
3,217,Strong,0.555038452148438
3,217,Gentle,0.525951385498047
3,217,Strict,0.628948211669922
3,217,Current,0.551939010620117
1,504,Gentle,0.519990921020508
1,504,Strong,0.501871109008789
1,504,Current,0.513792037963867
1,504,Strict,0.514984130859375
2,398,Strict,0.539064407348633
2,398,Strong,0.540018081665039
2,398,Current,0.533103942871094
2,398,Gentle,0.53095817565918
3,503,Strong,0.544071197509766
3,503,Current,0.590085983276367
3,503,Gentle,0.514030456542969
3,503,Strict,0.523090362548828
1,266,Current,0.578165054321289
1,266,Strong,0.689983367919922
1,266,Strict,0.699996948242188
1,266,Gentle,0.536918640136719
1,83,Current,0.647068023681641
1,83,Gentle,0.636100769042969
1,83,Strong,0.615835189819336
1,83,Strict,0.645875930786133
1,141,Strong,0.532865524291992
1,141,Current,0.527143478393555
1,141,Gentle,0.535964965820313
1,141,Strict,0.530004501342773
3,238,Gentle,0.538110733032227
3,238,Current,0.540971755981445
3,238,Strong,0.526189804077148
3,238,Strict,0.513076782226563
2,228,Gentle,0.641107559204102
2,228,Current,0.543832778930664
2,228,Strict,0.531911849975586
2,228,Strong,0.539064407348633
2,117,Strong,0.562906265258789
2,117,Gentle,0.578880310058594
2,117,Current,0.573873519897461
2,117,Strict,0.554084777832031
3,594,Strict,0.56910514831543
3,594,Current,0.546932220458984
3,594,Strong,0.545978546142578
3,594,Gentle,0.522136688232422
1,371,Gentle,0.633001327514648
1,371,Strict,0.633955001831055
1,371,Current,0.638008117675781
1,371,Strong,0.67901611328125
2,506,Current,0.641107559204102
2,506,Strong,0.646114349365234
2,506,Strict,0.627994537353516
2,506,Gentle,0.622987747192383
2,216,Gentle,0.554800033569336
2,216,Current,0.555992126464844
2,216,Strong,0.533819198608398
2,216,Strict,0.5340576171875
3,287,Gentle,0.554084777832031
3,287,Current,0.536918640136719
3,287,Strong,0.509977340698242
3,287,Strict,0.5340576171875
2,340,Current,0.544071197509766
2,340,Strong,0.725984573364258
2,340,Gentle,0.572919845581055
2,340,Strict,0.523090362548828
1,133,Gentle,0.540971755981445
1,133,Strong,3.24416160583496
1,133,Current,0.932931900024414
1,133,Strict,0.782012939453125
2,458,Gentle,0.586986541748047
2,458,Current,0.574111938476563
2,458,Strong,0.565052032470703
2,458,Strict,0.660896301269531
3,474,Current,0.602960586547852
3,474,Strict,0.586032867431641
3,474,Strong,0.58293342590332
3,474,Gentle,0.571012496948242
1,8,Current,0.604867935180664
1,8,Gentle,0.566959381103516
1,8,Strict,0.56004524230957
1,8,Strong,0.576019287109375
1,243,Current,0.597000122070313
1,243,Gentle,0.617027282714844
1,243,Strict,0.547885894775391
1,243,Strong,0.567913055419922
3,224,Strict,0.586986541748047
3,224,Strong,0.663042068481445
3,224,Current,0.592947006225586
3,224,Gentle,0.56004524230957
2,80,Strict,0.576972961425781
2,80,Gentle,0.580072402954102
2,80,Strong,0.566005706787109
2,80,Current,0.541925430297852
3,354,Strong,0.54621696472168
3,354,Strict,0.533103942871094
3,354,Gentle,0.520944595336914
3,354,Current,0.526905059814453
1,408,Current,0.636100769042969
1,408,Gentle,0.637054443359375
1,408,Strict,0.650882720947266
1,408,Strong,0.743865966796875
1,257,Strict,0.55694580078125
1,257,Strong,0.517845153808594
1,257,Current,0.658035278320313
1,257,Gentle,0.541925430297852
2,306,Strict,0.551939010620117
2,306,Current,0.584125518798828
2,306,Gentle,0.530004501342773
2,306,Strong,0.529050827026367
3,100,Strict,0.548124313354492
3,100,Gentle,0.545978546142578
3,100,Current,0.545978546142578
3,100,Strong,0.524997711181641
2,346,Strong,0.533103942871094
2,346,Strict,0.545978546142578
2,346,Current,0.601053237915039
2,346,Gentle,0.535011291503906
2,123,Gentle,0.555038452148438
2,123,Current,0.540971755981445
2,123,Strong,0.545024871826172
2,123,Strict,0.544071197509766
3,192,Strong,0.562906265258789
3,192,Strict,0.555038452148438
3,192,Gentle,0.55694580078125
3,192,Current,0.571966171264648
3,156,Current,0.560998916625977
3,156,Strong,0.536918640136719
3,156,Gentle,0.536918640136719
3,156,Strict,0.542163848876953
1,294,Strong,0.554084777832031
1,294,Strict,0.524997711181641
1,294,Current,0.663042068481445
1,294,Gentle,0.555038452148438
2,387,Strong,0.535011291503906
2,387,Strict,0.520944595336914
2,387,Current,0.521183013916016
2,387,Gentle,0.520944595336914
3,124,Gentle,0.552177429199219
3,124,Strong,0.555038452148438
3,124,Current,0.550031661987305
3,124,Strict,0.542879104614258
1,482,Strong,0.553131103515625
1,482,Gentle,0.53715705871582
1,482,Current,0.524997711181641
1,482,Strict,0.522851943969727
1,291,Strict,0.53095817565918
1,291,Strong,0.620126724243164
1,291,Current,0.558853149414063
1,291,Gentle,0.539064407348633
1,174,Current,0.551939010620117
1,174,Gentle,0.541925430297852
1,174,Strict,0.535011291503906
1,174,Strong,0.509977340698242
3,434,Current,0.545978546142578
3,434,Strong,0.550985336303711
3,434,Strict,0.538110733032227
3,434,Gentle,0.503778457641602
2,196,Strong,0.624895095825195
2,196,Gentle,0.99492073059082
2,196,Strict,0.821113586425781
2,196,Current,0.663042068481445
1,448,Strong,0.578880310058594
1,448,Current,0.583887100219727
1,448,Gentle,0.584125518798828
1,448,Strict,0.564813613891602
3,261,Current,0.568866729736328
3,261,Strong,0.568151473999023
3,261,Strict,0.573873519897461
3,261,Gentle,0.550031661987305
3,67,Current,0.617027282714844
3,67,Strong,0.666141510009766
3,67,Gentle,0.596046447753906
3,67,Strict,0.599145889282227
2,373,Gentle,0.586032867431641
2,373,Strong,0.562906265258789
2,373,Strict,0.604152679443359
2,373,Current,0.629901885986328
2,462,Gentle,0.600099563598633
2,462,Strict,0.59199333190918
2,462,Current,0.583887100219727
2,462,Strong,0.59199333190918
1,457,Current,0.586032867431641
1,457,Gentle,0.550031661987305
1,457,Strong,0.531911849975586
1,457,Strict,0.544071197509766
1,429,Gentle,0.566005706787109
1,429,Current,0.553131103515625
1,429,Strict,0.532865524291992
1,429,Strong,0.52189826965332
2,145,Strict,0.56004524230957
2,145,Gentle,0.58293342590332
2,145,Strong,0.558137893676758
2,145,Current,0.55694580078125
1,477,Gentle,0.537872314453125
1,477,Strict,0.514984130859375
1,477,Current,0.535964965820313
1,477,Strong,0.53095817565918
2,388,Gentle,0.514030456542969
2,388,Strict,0.507831573486328
2,388,Current,0.512123107910156
2,388,Strong,0.589847564697266
1,345,Strong,0.860929489135742
1,345,Strict,0.669956207275391
1,345,Gentle,0.603914260864258
1,345,Current,0.5950927734375
3,128,Gentle,0.559806823730469
3,128,Current,0.592947006225586
3,128,Strong,0.576972961425781
3,128,Strict,0.52189826965332
2,579,Current,0.540971755981445
2,579,Strong,0.540971755981445
2,579,Gentle,0.538110733032227
2,579,Strict,0.510931015014648
2,597,Gentle,0.757932662963867
2,597,Current,0.753164291381836
2,597,Strong,0.680208206176758
2,597,Strict,0.662088394165039
2,135,Gentle,0.576019287109375
2,135,Strict,0.586986541748047
2,135,Strong,0.564813613891602
2,135,Current,0.57220458984375
3,204,Current,0.589132308959961
3,204,Strict,0.548124313354492
3,204,Strong,0.605106353759766
3,204,Gentle,0.709056854248047
1,322,Gentle,0.551939010620117
1,322,Strong,0.545024871826172
1,322,Current,0.524044036865234
1,322,Strict,0.607967376708984
2,103,Strong,0.553131103515625
2,103,Strict,0.538110733032227
2,103,Current,0.524044036865234
2,103,Gentle,0.509977340698242
1,491,Gentle,0.548124313354492
1,491,Current,0.544071197509766
1,491,Strong,0.5340576171875
1,491,Strict,0.559091567993164
2,92,Strict,0.524997711181641
2,92,Strong,0.515937805175781
2,92,Gentle,0.546932220458984
2,92,Current,0.5340576171875
1,552,Strong,0.53715705871582
1,552,Strict,0.555038452148438
1,552,Current,0.61798095703125
1,552,Gentle,0.525951385498047
3,392,Strict,0.576972961425781
3,392,Gentle,0.545978546142578
3,392,Current,0.525951385498047
3,392,Strong,0.530004501342773
2,519,Strict,0.962018966674805
2,519,Current,0.812053680419922
2,519,Gentle,0.651121139526367
2,519,Strong,0.593185424804688
2,271,Strict,0.667095184326172
2,271,Strong,0.586032867431641
2,271,Gentle,0.566005706787109
2,271,Current,0.56910514831543
3,534,Strict,0.592947006225586
3,534,Strong,0.577926635742188
3,534,Current,0.589847564697266
3,534,Gentle,0.578165054321289
1,252,Strict,0.576019287109375
1,252,Gentle,0.584125518798828
1,252,Strong,0.580072402954102
1,252,Current,0.558853149414063
1,187,Strong,0.562191009521484
1,187,Strict,0.588893890380859
1,187,Current,0.666141510009766
1,187,Gentle,0.741004943847656
3,208,Strict,0.624895095825195
3,208,Current,0.673055648803711
3,208,Gentle,0.585794448852539
3,208,Strong,0.55694580078125
3,334,Current,0.671863555908203
3,334,Strong,0.63014030456543
3,334,Gentle,0.624895095825195
3,334,Strict,0.628948211669922
1,94,Gentle,0.561952590942383
1,94,Strong,0.604152679443359
1,94,Current,0.574111938476563
1,94,Strict,0.545978546142578
2,385,Gentle,0.650882720947266
2,385,Strong,0.553131103515625
2,385,Strict,0.528812408447266
2,385,Current,0.542163848876953
1,29,Strict,0.555038452148438
1,29,Strong,0.551223754882813
1,29,Current,0.563859939575195
1,29,Gentle,0.541925430297852
3,507,Gentle,0.529050827026367
3,507,Strong,0.545978546142578
3,507,Current,0.581979751586914
3,507,Strict,0.595808029174805
2,405,Current,0.566959381103516
2,405,Gentle,0.545978546142578
2,405,Strict,0.5340576171875
2,405,Strong,0.636100769042969
2,205,Current,0.566959381103516
2,205,Strong,0.550031661987305
2,205,Gentle,0.545978546142578
